date,SX5E
2006-03-31,0.2927213684635386
2006-04-03,0.2851256209175072
2006-04-04,0.2941881084065431
2006-04-05,0.28380446310284063
2006-04-06,0.2888306860837075
2006-04-07,0.2878734835898856
2006-04-10,0.2739776694400307
2006-04-11,0.2814059975384733
2006-04-12,0.26149400193505357
2006-04-13,0.25717385227662565
2006-04-18,0.2582657182391601
2006-04-19,0.25493552705343003
2006-04-20,0.27319516550021433
2006-04-21,0.2874039812259958
2006-04-24,0.2977621496572392
2006-04-25,0.28823015980431355
2006-04-26,0.2914402457341648
2006-04-27,0.2972307748888058
2006-04-28,0.28937661906497475
2006-05-01,0.2800884792770151
2006-05-02,0.2800884792770151
2006-05-03,0.2882192411446881
2006-05-04,0.2735627603742675
2006-05-05,0.28124585719730155
2006-05-08,0.2926158214204936
2006-05-09,0.29378411800040544
2006-05-10,0.29866475885293436
2006-05-11,0.2886996621682033
2006-05-12,0.2793460104224917
2006-05-15,0.2475290362742381
2006-05-16,0.23323287127145378
2006-05-17,0.24022081343167428
2006-05-18,0.194664525921529
2006-05-19,0.19507943498729205
2006-05-22,0.20196546965767592
2006-05-23,0.1708545688318613
2006-05-24,0.20015661171307728
2006-05-25,0.18362576104030584
2006-05-26,0.20551403403591287
2006-05-29,0.2290983388266568
2006-05-30,0.22173552268596625
2006-05-31,0.189467243939865
2006-06-01,0.20630381708214612
2006-06-02,0.2103655584627742
2006-06-05,0.2062019095923095
2006-06-06,0.1943515243456024
2006-06-07,0.16697116555844713
2006-06-08,0.17907631952974568
2006-06-09,0.14268442699847272
2006-06-12,0.16401948790639564
2006-06-13,0.14937756534880897
2006-06-14,0.12290345531055717
2006-06-15,0.12515633874658658
2006-06-16,0.1539233673061606
2006-06-19,0.1431175338302781
2006-06-20,0.15282786179041763
2006-06-21,0.16177752312999163
2006-06-22,0.16615590563975483
2006-06-23,0.17270346186175292
2006-06-26,0.1746324250622305
2006-06-27,0.16906026910009642
2006-06-28,0.15890227609531757
2006-06-29,0.15857107675334886
2006-06-30,0.18644641477685314
2006-07-03,0.21058029210207269
2006-07-04,0.21567566659390006
2006-07-05,0.21852543675611494
2006-07-06,0.19955972498689167
2006-07-07,0.21548277027385224
2006-07-10,0.21145742442530863
2006-07-11,0.216982266195733
2006-07-12,0.19924672341096525
2006-07-13,0.2038762350921112
2006-07-14,0.17914911059391458
2006-07-17,0.1593826971188328
2006-07-18,0.1558778073790972
2006-07-19,0.15350845824039755
2006-07-20,0.18755283895222136
2006-07-21,0.18900138112918372
2006-07-24,0.177154635435685
2006-07-25,0.20476064652176404
2006-07-26,0.20424019041295602
2006-07-27,0.20760677713077053
2006-07-28,0.222456154221239
2006-07-31,0.2330290562917807
2006-08-01,0.22621217313235734
2006-08-02,0.2075521838326438
2006-08-03,0.2278426929697421
2006-08-04,0.2174918036449156
2006-08-07,0.23575508164490844
2006-08-08,0.21397599524555477
2006-08-09,0.21756095515587615
2006-08-10,0.23178796864769993
2006-08-11,0.22023238721087712
2006-08-14,0.22009408418895604
2006-08-15,0.23612631607217013
2006-08-16,0.25333048408850445
2006-08-17,0.26232745961978815
2006-08-18,0.2656030575073915
2006-08-21,0.2624366462160417
2006-08-22,0.25728667842608755
2006-08-23,0.26285519483501324
2006-08-24,0.2506372147142528
2006-08-25,0.2589681520083905
2006-08-28,0.2587133832837992
2006-08-29,0.26868575907494713
2006-08-30,0.2680451977102602
2006-08-31,0.2720669040055954
2006-09-01,0.26873307326665685
2006-09-04,0.27316968862775515
2006-09-05,0.2792550215922805
2006-09-06,0.272030508473511
2006-09-07,0.2554523436090297
2006-09-08,0.24362015612836474
2006-09-11,0.24739801235873393
2006-09-12,0.24447909068555854
2006-09-13,0.2615485952331803
2006-09-14,0.2675866140059958
2006-09-15,0.2643255743312263
2006-09-18,0.2699741609107378
2006-09-19,0.2686493635428625
2006-09-20,0.25835306751616277
2006-09-21,0.28060165627940625
2006-09-22,0.2863630690083796
2006-09-25,0.2701998132096615
2006-09-26,0.27361735367239426
2006-09-27,0.29210628397131083
2006-09-28,0.3005718847341611
2006-09-29,0.3001351383491474
2006-10-02,0.30174746042048983
2006-10-03,0.2992252500470354
2006-10-04,0.2947340413878103
2006-10-05,0.30732325593583243
2006-10-06,0.31646945314866265
2006-10-09,0.31663323304304275
2006-10-10,0.31633115012674157
2006-10-11,0.3240433633754432
2006-10-12,0.3264891431315203
2006-10-13,0.3383176910589767
2006-10-16,0.33801924769588404
2006-10-17,0.3390747181263339
2006-10-18,0.32000345931406576
2006-10-19,0.3352204312785874
2006-10-20,0.3335607950155351
2006-10-23,0.3376989670135406
2006-10-24,0.345280156346738
2006-10-25,0.34345674018930555
2006-10-26,0.34532383098523933
2006-10-27,0.3482900668501246
2006-10-30,0.3446432345352596
2006-10-31,0.3401483863228262
2006-11-01,0.3401047116843248
2006-11-02,0.3435768454451843
2006-11-03,0.32912054010122826
2006-11-06,0.33488559238341015
2006-11-07,0.35481578575287204
2006-11-08,0.36487551082102276
2006-11-09,0.3652212683758253
2006-11-10,0.364926464565941
2006-11-13,0.3615926338270026
2006-11-14,0.3697088374818418
2006-11-15,0.3690500783511127
2006-11-16,0.37796698371181064
2006-11-17,0.37832365992623873
2006-11-20,0.3674850704714801
2006-11-21,0.3732064481151605
2006-11-22,0.3733192742646225
2006-11-23,0.3729225629649015
2006-11-24,0.3695705344599209
2006-11-27,0.3558858143961558
2006-11-28,0.33044169791589495
2006-11-29,0.3292988782084423
2006-11-30,0.34676145450257645
2006-12-01,0.3337100166970814
2006-12-04,0.3136415203056984
2006-12-05,0.32486590240055235
2006-12-06,0.3412475313917775
2006-12-07,0.33919846293542116
2006-12-08,0.34516005109085923
2006-12-11,0.34559679747587296
2006-12-12,0.35760732306375176
2006-12-13,0.3601004170115387
2006-12-14,0.37268963155956086
2006-12-15,0.3816101764734673
2006-12-18,0.38955168157430103
2006-12-19,0.3856937551733462
2006-12-20,0.3749279567827563
2006-12-21,0.3815009898772138
2006-12-22,0.3791571176109733
2006-12-27,0.3651084422263634
2006-12-28,0.387440740713401
2006-12-29,0.38591212836585287
2007-01-02,0.3820105273263964
2007-01-03,0.404641269176527
2007-01-04,0.4068686757400972
2007-01-05,0.40305442397764374
2007-01-08,0.38543534689554637
2007-01-09,0.3832443358640604
2007-01-10,0.3854863006404644
2007-01-11,0.3714339857026463
2007-01-12,0.3987561116384663
2007-01-15,0.4019771162279431
2007-01-16,0.4065483950577537
2007-01-17,0.3999316873247952
2007-01-18,0.39176089037182893
2007-01-19,0.3883324312494711
2007-01-22,0.40134747352288136
2007-01-23,0.3895334838082587
2007-01-24,0.38938062257350387
2007-01-25,0.4066175465687144
2007-01-26,0.4023046760167033
2007-01-29,0.3925907085033553
2007-01-30,0.3990763923208098
2007-01-31,0.4094090838795942
2007-02-01,0.4033383091279026
2007-02-02,0.41526876454519546
2007-02-05,0.4214814818720166
2007-02-06,0.4211466429768394
2007-02-07,0.4233303749019083
2007-02-08,0.42973234899556856
2007-02-09,0.42058251222952986
2007-02-12,0.428705994990786
2007-02-13,0.4161895715069331
2007-02-14,0.42535396648580526
2007-02-15,0.4355410759162518
2007-02-16,0.43230551311394133
2007-02-19,0.42840027252127627
2007-02-20,0.4352535512127841
2007-02-21,0.42945574295172645
2007-02-22,0.42298461734710574
2007-02-23,0.42624565702187495
2007-02-26,0.42788709551888515
2007-02-27,0.43747003911672905
2007-02-28,0.39540044358027704
2007-03-01,0.3700655136962697
2007-03-02,0.34974952768671236
2007-03-05,0.3425905265256949
2007-03-06,0.33110045704662405
2007-03-07,0.34213922192784724
2007-03-08,0.3463538245432301
2007-03-09,0.3684131565396343
2007-03-12,0.3717215104061137
2007-03-13,0.36266266247028633
2007-03-14,0.3448142935360566
2007-03-15,0.30420051928298397
2007-03-16,0.3331058508644791
2007-03-19,0.3327309768840088
2007-03-20,0.35855360689794824
2007-03-21,0.3672994532578492
2007-03-22,0.3668517882132101
2007-03-23,0.4002592471135554
2007-03-26,0.4080842865117189
2007-03-27,0.3900794167895259
2007-03-28,0.39426490297924127
2007-03-29,0.38501679827657465
2007-03-30,0.40389516076879506
2007-04-02,0.4042445578768061
2007-04-03,0.40734545721040405
2007-04-04,0.4279999216683472
2007-04-05,0.43365214780106703
2007-04-10,0.4371861539664702
2007-04-11,0.44807933671935557
2007-04-12,0.4450694262159688
2007-04-13,0.4402724950872344
2007-04-16,0.45385894721437126
2007-04-17,0.47638778157466505
2007-04-18,0.47825487237059894
2007-04-19,0.46899948856151524
2007-04-20,0.4620770583590471
2007-04-23,0.4900506643191793
2007-04-24,0.48398352912069625
2007-04-25,0.47223141181061723
2007-04-26,0.48555581610674575
2007-04-27,0.48911165959139974
2007-04-30,0.4777999282195429
2007-05-01,0.4811519567245237
2007-05-02,0.48117743359698273
2007-05-03,0.48957388284887243
2007-05-04,0.4938831138476751
2007-05-07,0.50053257755951
2007-05-08,0.4989748487862943
2007-05-09,0.4880598287141581
2007-05-10,0.4930496561629405
2007-05-11,0.48098089772372654
2007-05-14,0.49233630373408466
2007-05-15,0.48893332148418583
2007-05-16,0.4988729412964575
2007-05-17,0.49217252383970456
2007-05-18,0.4943380579987311
2007-05-21,0.5133510839596644
2007-05-22,0.5077934862103639
2007-05-23,0.5093730523028305
2007-05-24,0.5202225604172142
2007-05-25,0.5031202998907165
2007-05-28,0.5070582964622576
2007-05-29,0.5114039229931445
2007-05-30,0.5111673520345955
2007-05-31,0.5089508641306506
2007-06-01,0.524939421375363
2007-06-04,0.5410699211952054
2007-06-05,0.5340965372478188
2007-06-06,0.5251323176954109
2007-06-07,0.497511748396498
2007-06-08,0.47718848328052355
2007-06-11,0.4753577880166742
2007-06-12,0.4895811619552895
2007-06-13,0.47775989313425016
2007-06-14,0.4845512994212143
2007-06-15,0.5148906149668377
2007-06-18,0.5388971079297616
2007-06-19,0.5313341163626065
2007-06-20,0.5302422504000721
2007-06-21,0.536935388750408
2007-06-22,0.516208133228296
2007-06-25,0.5128233487444391
2007-06-26,0.5098279964538865
2007-06-27,0.4959649382829075
2007-06-28,0.488350992970834
2007-06-29,0.5050456235379855
2007-07-02,0.516612123634434
2007-07-03,0.5095113553247516
2007-07-04,0.5250704452908673
2007-07-05,0.5291576635439544
2007-07-06,0.5173764298082079
2007-07-09,0.5292340941613318
2007-07-10,0.5308027415941732
2007-07-11,0.5109271415228377
2007-07-12,0.5012350113287406
2007-07-13,0.5267773957456293
2007-07-16,0.5358289645750398
2007-07-17,0.541288294387712
2007-07-18,0.5342785149082412
2007-07-19,0.5102247077536074
2007-07-20,0.5285753350306029
2007-07-23,0.5004015536440056
2007-07-24,0.5140571572821032
2007-07-25,0.4883291556515835
2007-07-26,0.4697092014371626
2007-07-27,0.43040930589233983
2007-07-30,0.42737391851649403
2007-07-31,0.42540855978393216
2007-08-01,0.45325478138176856
2007-08-02,0.4246333349505327
2007-08-03,0.44341706905933337
2007-08-06,0.42177264612869225
2007-08-07,0.41216058610518075
2007-08-08,0.439100558954114
2007-08-09,0.47091753310236756
2007-08-10,0.4385109513343454
2007-08-13,0.3970600798433295
2007-08-14,0.4314538576631644
2007-08-15,0.4095473869015152
2007-08-16,0.40498338717812127
2007-08-17,0.36104306129252683
2007-08-20,0.3955715025810742
2007-08-21,0.4014275436934673
2007-08-22,0.402075384164571
2007-08-23,0.42080088542203686
2007-08-24,0.4205715935699046
2007-08-27,0.42520838435746744
2007-08-28,0.4260527607018273
2007-08-29,0.4004776203060625
2007-08-30,0.40881219715340855
2007-08-31,0.42793440971059504
2007-09-03,0.44556440545231796
2007-09-04,0.4460848615611258
2007-09-05,0.4564066344602849
2007-09-06,0.42403644822434705
2007-09-07,0.43157396291904315
2007-09-10,0.39747134935588424
2007-09-11,0.38801942967354436
2007-09-12,0.41018430871299366
2007-09-13,0.4150394726930632
2007-09-14,0.42898624058783663
2007-09-17,0.41891559686006064
2007-09-18,0.4055475179254305
2007-09-19,0.43459479208205515
2007-09-20,0.4800564512087807
2007-09-21,0.4716236064248064
2007-09-24,0.4731485792191463
2007-09-25,0.4696109335005347
2007-09-26,0.4580589916169204
2007-09-27,0.4709830450601194
2007-09-28,0.4799290668464849
2007-10-01,0.47728311166394327
2007-10-02,0.4874520233283472
2007-10-03,0.4937702876982134
2007-10-04,0.49179401030602593
2007-10-05,0.4913609034742208
2007-10-08,0.5040702232781217
2007-10-09,0.4969949318408983
2007-10-10,0.5012568486479911
2007-10-11,0.4994479907033923
2007-10-12,0.5107160474367477
2007-10-15,0.5116077379728178
2007-10-16,0.4966710116053463
2007-10-17,0.4915501602410599
2007-10-18,0.4991531868935082
2007-10-19,0.49135726392101226
2007-10-22,0.48803799139490756
2007-10-23,0.46801316964202583
2007-10-24,0.47608569865836387
2007-10-25,0.4683407294307863
2007-10-26,0.488350992970834
2007-10-29,0.49858177703978157
2007-10-30,0.5099481017097652
2007-10-31,0.5068508419293758
2007-11-01,0.5166194027408506
2007-11-02,0.4894974522314954
2007-11-05,0.4876085241163106
2007-11-06,0.4813193761721123
2007-11-07,0.4866112865371959
2007-11-08,0.4840635992912822
2007-11-09,0.4706918808034438
2007-11-12,0.4467545393514803
2007-11-13,0.4485925137217467
2007-11-14,0.4519045071414343
2007-11-15,0.46147653207965295
2007-11-16,0.44806841805972997
2007-11-19,0.44113870875084477
2007-11-20,0.4208663973797887
2007-11-21,0.43926069929528555
2007-11-22,0.4095401077950982
2007-11-23,0.41439527177516805
2007-11-26,0.4360906484507272
2007-11-27,0.42497909250533517
2007-11-28,0.4200438583546794
2007-11-29,0.45545671107287977
2007-11-30,0.4646502224774198
2007-12-03,0.4821018801119285
2007-12-04,0.47362900024266136
2007-12-05,0.4617749754427459
2007-12-06,0.48757940769064306
2007-12-07,0.48927543948577984
2007-12-10,0.5008055440501435
2007-12-11,0.5077862071039472
2007-12-12,0.5021194227583933
2007-12-13,0.5092238306212842
2007-12-14,0.4732978009006926
2007-12-17,0.47835314030722687
2007-12-18,0.4520828452486485
2007-12-19,0.4508708740302353
2007-12-20,0.4480320225276457
2007-12-21,0.45289446561413227
2007-12-24,0.47831674477514263
2007-12-27,0.4797106936539782
2007-12-28,0.4856176885112894
2007-12-31,0.48562860717091494
2008-01-02,0.48383794699235844
2008-01-03,0.46182228963445543
2008-01-04,0.45970770922034726
2008-01-07,0.43681855909241685
2008-01-08,0.4414917454120643
2008-01-09,0.44580825551728365
2008-01-10,0.43237466462490165
2008-01-11,0.4248407894834141
2008-01-14,0.42036049948381465
2008-01-15,0.42449867148182013
2008-01-16,0.3896535890641375
2008-01-17,0.37778864560459674
2008-01-18,0.36229142804302467
2008-01-21,0.3365998219445892
2008-01-22,0.23028119361940247
2008-01-23,0.2487082515137752
2008-01-24,0.18476494119454998
2008-01-25,0.26886773673536957
2008-01-28,0.257217526915127
2008-01-29,0.2529774474272849
2008-01-30,0.2692098547369637
2008-01-31,0.26167597959547595
2008-02-01,0.26294618366522443
2008-02-04,0.2901227274727065
2008-02-05,0.2900099013232446
2008-02-06,0.23538748677085508
2008-02-07,0.25105212378001585
2008-02-08,0.2289127216130259
2008-02-11,0.22959695761621418
2008-02-12,0.22122234568357493
2008-02-13,0.2669351339816836
2008-02-14,0.2667349585552189
2008-02-15,0.2647987162483244
2008-02-18,0.23618818847671377
2008-02-19,0.2637905600095843
2008-02-20,0.2674847065161592
2008-02-21,0.25045159750062185
2008-02-22,0.25763607553409856
2008-02-25,0.24267751184737676
2008-02-26,0.2651990671012537
2008-02-27,0.2855951232813972
2008-02-28,0.2861992891139995
2008-02-29,0.2598416447784181
2008-03-03,0.23808803525152364
2008-03-04,0.2202578640833363
2008-03-05,0.19648794207896142
2008-03-06,0.2235443806305649
2008-03-07,0.19921032787888063
2008-03-10,0.1842881597242433
2008-03-11,0.17315840601280894
2008-03-12,0.19517406337071178
2008-03-13,0.21011442929139126
2008-03-14,0.19262273657158954
2008-03-17,0.18061585053691925
2008-03-18,0.13156559194666378
2008-03-19,0.17772968484261978
2008-03-20,0.16713130589961886
2008-03-25,0.1585274021148475
2008-03-26,0.2046369017126769
2008-03-27,0.19694288623001743
2008-03-28,0.21174130957556767
2008-03-31,0.20771596372702406
2008-04-01,0.20298818410924985
2008-04-02,0.2486609373220655
2008-04-03,0.26480235580153294
2008-04-04,0.256445941634936
2008-04-07,0.26381967643525184
2008-04-08,0.2759248304065504
2008-04-09,0.26939183239738607
2008-04-10,0.2568062574025723
2008-04-11,0.2502987362658672
2008-04-14,0.22916749033761719
2008-04-15,0.21871833307616276
2008-04-16,0.22580454317301119
2008-04-17,0.24684480027104982
2008-04-18,0.23835372263574037
2008-04-21,0.26869303818136403
2008-04-22,0.25460796726466967
2008-04-23,0.2423171960797403
2008-04-24,0.2523004905305137
2008-04-25,0.25172180157037033
2008-04-28,0.26352487262536756
2008-04-29,0.27093864251097655
2008-04-30,0.2632482665815256
2008-05-01,0.27467282410284427
2008-05-02,0.27467282410284427
2008-05-05,0.29377319934078006
2008-05-06,0.2918260383742603
2008-05-07,0.2819737678389912
2008-05-08,0.2916913749055478
2008-05-09,0.2858972061976983
2008-05-12,0.26614535093545033
2008-05-13,0.2701852549968277
2008-05-14,0.27177937930212803
2008-05-15,0.28647953471105
2008-05-16,0.2855332508768535
2008-05-19,0.2884630912096542
2008-05-20,0.2955129057744183
2008-05-21,0.2736865051833548
2008-05-22,0.263430244241948
2008-05-23,0.2630298933890188
2008-05-26,0.23856845627503884
2008-05-27,0.2382336173798616
2008-05-28,0.2331855570797441
2008-05-29,0.2448867206449047
2008-05-30,0.24818415585175868
2008-06-02,0.2575050516185944
2008-06-03,0.23663221396814438
2008-06-04,0.24276122157117108
2008-06-05,0.2288253723360232
2008-06-06,0.22292201703192024
2008-06-09,0.19157454524755646
2008-06-10,0.19180747665289724
2008-06-11,0.18356752818897057
2008-06-12,0.15979760618459585
2008-06-13,0.17188092283664372
2008-06-16,0.17918914567920755
2008-06-17,0.16832871890519827
2008-06-18,0.17660870245441776
2008-06-19,0.15928078962899617
2008-06-20,0.15154309950783554
2008-06-23,0.12965846606543688
2008-06-24,0.12993143255607048
2008-06-25,0.12162961168760032
2008-06-26,0.14196743501640852
2008-06-27,0.10773743709095378
2008-06-30,0.09824548232332107
2008-07-01,0.10280948204671503
2008-07-02,0.08099036056206854
2008-07-03,0.079410794469602
2008-07-04,0.09483522096700522
2008-07-07,0.07456290959594902
2008-07-08,0.095475782331692
2008-07-09,0.07907595557442475
2008-07-10,0.09904982358238813
2008-07-11,0.07740540065174717
2008-07-14,0.04638548865614373
2008-07-15,0.05310410387893883
2008-07-16,0.026349748243636704
2008-07-17,0.038007237170296145
2008-07-18,0.06760772341460476
2008-07-21,0.09142495961068936
2008-07-22,0.09593436603595655
2008-07-23,0.09313918917186828
2008-07-24,0.11543509212682161
2008-07-25,0.10345368296461033
2008-07-28,0.10219803710769579
2008-07-29,0.08846964240542934
2008-07-30,0.09263693082910256
2008-07-31,0.1080941133053817
2008-08-01,0.10827245141259574
2008-08-04,0.08963429943213286
2008-08-05,0.07968012140702725
2008-08-06,0.1127381831993616
2008-08-07,0.12326741063140198
2008-08-08,0.11898365650505854
2008-08-11,0.12307087475814579
2008-08-12,0.13660273358715588
2008-08-13,0.1333962872105131
2008-08-14,0.10351555536915398
2008-08-15,0.1042762219897197
2008-08-18,0.10819966034842668
2008-08-19,0.10764280870753422
2008-08-20,0.07621890630579299
2008-08-21,0.08187113243851302
2008-08-22,0.06499816376414744
2008-08-25,0.08810568708458454
2008-08-26,0.07645911681755052
2008-08-27,0.08264999682512086
2008-08-28,0.0832796395301824
2008-08-29,0.10521522671749928
2008-09-01,0.10747538925994558
2008-09-02,0.10702772421530646
2008-09-03,0.1259752382184874
2008-09-04,0.10869100003156715
2008-09-05,0.07442460657402812
2008-09-08,0.042036222572048115
2008-09-09,0.07780939105788479
2008-09-10,0.06942022091241194
2008-09-11,0.062486872050318186
2008-09-12,0.055236882059089484
2008-09-15,0.07558926360073145
2008-09-16,0.029421531151566947
2008-09-17,0.006586974321763286
2008-09-18,-0.018766153328286343
2008-09-19,-0.02529551178424231
2008-09-22,0.06667235824003354
2008-09-23,0.0405585639694182
2008-09-24,0.025294277813186713
2008-09-25,0.018015171396290452
2008-09-26,0.04978119179962581
2008-09-29,0.031346854798836
2008-09-30,-0.02261680062282444
2008-10-01,-0.011694501444271685
2008-10-02,-0.0010852038416453483
2008-10-03,-0.022864290240998855
2008-10-06,0.01582779991801321
2008-10-07,-0.07328666039083942
2008-10-08,-0.06947240862838577
2008-10-09,-0.1367677474525916
2008-10-10,-0.16061046052113537
2008-10-13,-0.23601108434055534
2008-10-14,-0.13903518910145476
2008-10-15,-0.1141333660492528
2008-10-16,-0.17916490277780395
2008-10-17,-0.23530865057132475
2008-10-20,-0.19586681245137239
2008-10-21,-0.16620081424931174
2008-10-22,-0.17155459701893896
2008-10-23,-0.22287229725805763
2008-10-24,-0.22503419186387566
2008-10-27,-0.2682538862141972
2008-10-28,-0.28289580877178405
2008-10-29,-0.2506384486853084
2008-10-30,-0.20202857603327518
2008-10-31,-0.1973699479264615
2008-11-03,-0.1741787148822299
2008-11-04,-0.16752561161718682
2008-11-05,-0.11472297366902136
2008-11-06,-0.13090806678699013
2008-11-07,-0.1922745734346341
2008-11-10,-0.17025527652352293
2008-11-11,-0.16177511754783871
2008-11-12,-0.2135404828315965
2008-11-13,-0.24370146027000628
2008-11-14,-0.23307396490133764
2008-11-17,-0.2234327884521586
2008-11-18,-0.25677109584154345
2008-11-19,-0.24757394488379506
2008-11-20,-0.28205507198063257
2008-11-21,-0.3073026525876374
2008-11-24,-0.3291690882639937
2008-11-25,-0.2511407070280741
2008-11-26,-0.2491025572313432
2008-11-27,-0.25349913750714853
2008-11-28,-0.233790956883402
2008-12-01,-0.2329393014326251
2008-12-02,-0.284591840566921
2008-12-03,-0.2606654177745829
2008-12-04,-0.2550641453867813
2008-12-05,-0.2553553096434572
2008-12-08,-0.2978034187135876
2008-12-09,-0.2260350689961989
2008-12-10,-0.21456683683637892
2008-12-11,-0.20918393764108414
2008-12-12,-0.21289264236049282
2008-12-15,-0.237088392090256
2008-12-16,-0.24125204096072067
2008-12-17,-0.22564199724968653
2008-12-18,-0.22778933364267095
2008-12-19,-0.22489224928874624
2008-12-22,-0.22790579934534136
2008-12-23,-0.24482608221141663
2008-12-24,-0.25047102923771974
2008-12-29,-0.2521888983521072
2008-12-30,-0.2482290644613156
2008-12-31,-0.22523436729034038
2009-01-02,-0.22663923482880138
2009-01-05,-0.1943018045717398
2009-01-06,-0.18813640143662863
2009-01-07,-0.1790302393090914
2009-01-08,-0.19354477750438243
2009-01-09,-0.20154815500975995
2009-01-12,-0.21245589597547893
2009-01-13,-0.22509242471521093
2009-01-14,-0.23986537118830178
2009-01-15,-0.28092681048601365
2009-01-16,-0.2957725480232736
2009-01-19,-0.28711769049358404
2009-01-20,-0.29769423211733426
2009-01-21,-0.31647068711971804
2009-01-22,-0.3209728144385685
2009-01-23,-0.3312945873377273
2009-01-26,-0.33573484225203415
2009-01-27,-0.3070187674373783
2009-01-28,-0.3078012713771947
2009-01-29,-0.27207541708306776
2009-01-30,-0.2915033521097639
2009-02-02,-0.3033027836115528
2009-02-03,-0.3172204350806585
2009-02-04,-0.3004238970236704
2009-02-05,-0.2811924978702304
2009-02-06,-0.28283029681403205
2009-02-09,-0.2644760299838282
2009-02-10,-0.26255070633655914
2009-02-11,-0.2919582962608199
2009-02-12,-0.2920492850910311
2009-02-13,-0.3113207193297641
2009-02-16,-0.3064655553496942
2009-02-17,-0.31907660721696707
2009-02-18,-0.3458855561503959
2009-02-19,-0.3464351286848717
2009-02-20,-0.3477562864995382
2009-02-23,-0.38530191739788916
2009-02-24,-0.39259922158082766
2009-02-25,-0.3977419102643649
2009-02-26,-0.4021967233915054
2009-02-27,-0.38185890006269724
2009-03-02,-0.3982041335218378
2009-03-03,-0.43221211870157716
2009-03-04,-0.4387851517960345
2009-03-05,-0.4101309493859223
2009-03-06,-0.44332731420017774
2009-03-09,-0.45606938998295465
2009-03-10,-0.458711705612288
2009-03-11,-0.41884040021373875
2009-03-12,-0.4140143526593365
2009-03-13,-0.4031502863321188
2009-03-16,-0.4006462737247065
2009-03-17,-0.3772803421264695
2009-03-18,-0.38509446286500765
2009-03-19,-0.38256861293834465
2009-03-20,-0.37514756394631893
2009-03-23,-0.3710057523951049
2009-03-24,-0.34525227389212604
2009-03-25,-0.3431959263293528
2009-03-26,-0.33525806078172743
2009-03-27,-0.33242284883234635
2009-03-30,-0.34632958164182653
2009-03-31,-0.38569134959119317
2009-04-01,-0.363664773573665
2009-04-02,-0.3540417948905281
2009-04-03,-0.3107602281356631
2009-04-06,-0.31721679552745
2009-04-07,-0.3241392257299183
2009-04-08,-0.32929647262628936
2009-04-09,-0.321569701164754
2009-04-14,-0.29933203106113593
2009-04-15,-0.2881367653919494
2009-04-16,-0.2938472243760045
2009-04-17,-0.2801807020782817
2009-04-20,-0.2653895578391486
2009-04-21,-0.2987679003138264
2009-04-22,-0.3008824807279348
2009-04-23,-0.28557451993320193
2009-04-24,-0.2950919515732938
2009-04-27,-0.2731272479603094
2009-04-28,-0.27404805492204665
2009-04-29,-0.2874561689419696
2009-04-30,-0.26777710474389055
2009-05-01,-0.2529459254194644
2009-05-04,-0.2529459254194644
2009-05-05,-0.23686273979133207
2009-05-06,-0.24122292453505295
2009-05-07,-0.23040617239954517
2009-05-08,-0.24175793885669492
2009-05-11,-0.2212636147399235
2009-05-12,-0.23174552798025402
2009-05-13,-0.23511211469806856
2009-05-14,-0.2595116794075048
2009-05-15,-0.26088379096708975
2009-05-18,-0.2570367832257602
2009-05-19,-0.23569444321142038
2009-05-20,-0.2222826896382889
2009-05-21,-0.21224480188938896
2009-05-22,-0.23533776699699246
2009-05-25,-0.23177100485271324
2009-05-26,-0.22932886464984453
2009-05-27,-0.21905804549560395
2009-05-28,-0.2150436183066856
2009-05-29,-0.2246265619045295
2009-06-01,-0.2253217165673432
2009-06-02,-0.1939815238893963
2009-06-03,-0.19513890180968274
2009-06-04,-0.21362055300218244
2009-06-05,-0.21227755786826505
2009-06-08,-0.20642151675587195
2009-06-09,-0.21908716192127153
2009-06-10,-0.21508001383877004
2009-06-11,-0.2072331371213559
2009-06-12,-0.1994481328084854
2009-06-15,-0.20421958706476095
2009-06-16,-0.23254259013290418
2009-06-17,-0.23451886752509163
2009-06-18,-0.24989961938399335
2009-06-19,-0.23871527237443224
2009-06-22,-0.23131606070165722
2009-06-23,-0.25879104787223206
2009-06-24,-0.2609019887331321
2009-06-25,-0.2372521719846361
2009-06-26,-0.24312641086307132
2009-06-29,-0.24764309639475557
2009-06-30,-0.23024239250516507
2009-07-01,-0.2433557027152036
2009-07-02,-0.2258712891018188
2009-07-03,-0.2550168311950714
2009-07-06,-0.25253101635370134
2009-07-07,-0.2643959598132422
2009-07-08,-0.27275965308625605
2009-07-09,-0.28352181192363723
2009-07-10,-0.27531825899179513
2009-07-13,-0.28711041138716714
2009-07-14,-0.2639082596833103
2009-07-15,-0.25463103855497593
2009-07-16,-0.225401786737929
2009-07-17,-0.2225083419372128
2009-07-20,-0.21878507900497035
2009-07-21,-0.2073241259515671
2009-07-22,-0.2002997882592623
2009-07-23,-0.19707514411657723
2009-07-24,-0.17635152814767355
2009-07-27,-0.17745431276983323
2009-07-28,-0.1706665460360776
2009-07-29,-0.18097740027561113
2009-07-30,-0.17106689688900686
2009-07-31,-0.15125680877542375
2009-08-03,-0.15730210665465597
2009-08-04,-0.14422155242349335
2009-08-05,-0.14535345347132078
2009-08-06,-0.1554823300504319
2009-08-07,-0.1486108535928818
2009-08-10,-0.13252038885833275
2009-08-11,-0.13710986545418574
2009-08-12,-0.15263983899463393
