date,UKX
2003-06-19,0.21218299399429874
2003-06-20,0.1947701504654188
2003-06-23,0.20136627397437207
2003-06-24,0.18471452161960203
2003-06-25,0.1784874120132476
2003-06-26,0.18010184783711727
2003-06-27,0.1740592451820622
2003-06-30,0.18007878446820488
2003-07-01,0.1716375914462577
2003-07-02,0.15611594416819655
2003-07-03,0.16603319280053877
2003-07-04,0.17016153583586266
2003-07-07,0.16940044466175264
2003-07-08,0.18169322029207455
2003-07-09,0.1814164598651254
2003-07-10,0.1770574831406773
2003-07-11,0.1710840705923596
2003-07-14,0.1778416376836997
2003-07-15,0.19387067907783434
2003-07-16,0.1880817734808159
2003-07-17,0.18222367777706022
2003-07-18,0.17749568715001335
2003-07-21,0.1813242063894757
2003-07-22,0.1746588927737853
2003-07-23,0.18282332536878323
2003-07-24,0.1843916344548281
2003-07-25,0.19894462023856757
2003-07-28,0.19470096035868148
2003-07-29,0.19876011328726814
2003-07-30,0.1960386357556021
2003-07-31,0.19700729724992386
2003-08-01,0.20065130953808685
2003-08-04,0.18713617535540641
2003-08-05,0.1875282526269178
2003-08-06,0.1923484967296143
2003-08-07,0.18067843205992787
2003-08-08,0.18649040102585862
2003-08-11,0.1985294795981439
2003-08-12,0.2051947932138343
2003-08-13,0.20724743304704013
2003-08-14,0.20611732797033125
2003-08-15,0.2192865116193253
2003-08-18,0.22147753166600556
2003-08-19,0.2271972471562867
2003-08-20,0.2222847495779404
2003-08-21,0.2145815843611907
2003-08-22,0.21598844986484866
2003-08-26,0.21654197071874673
2003-08-27,0.2053562367962212
2003-08-28,0.2120446137808241
2003-08-29,0.2101072907921806
2003-09-01,0.2015969076634963
2003-09-02,0.21158334640257562
2003-09-03,0.21158334640257562
2003-09-04,0.22489091026504432
2003-09-05,0.22182348219969192
2003-09-08,0.2237608051883354
2003-09-09,0.23180992093877145
2003-09-10,0.22530605090546776
2003-09-11,0.22258457337380194
2003-09-12,0.22030129985147184
2003-09-15,0.2192865116193253
2003-09-16,0.22461414983809505
2003-09-17,0.23340129339372861
2003-09-18,0.2320174912589832
2003-09-19,0.23702224231297908
2003-09-22,0.22371467845051063
2003-09-23,0.21707242820373251
2003-09-24,0.21557330922442497
2003-09-25,0.21896362445455123
2003-09-26,0.21107595228650233
2003-09-29,0.20067437290699935
2003-09-30,0.19735324778361021
2003-10-01,0.18549867616262447
2003-10-02,0.20346504054540251
2003-10-03,0.21266732474145972
2003-10-06,0.22763545116562267
2003-10-07,0.22673597977803822
2003-10-08,0.2271741837873742
2003-10-09,0.22639002924435186
2003-10-10,0.23683773536167965
2003-10-13,0.23616889766321947
2003-10-14,0.2480004059152929
2003-10-15,0.24149653588198944
2003-10-16,0.24949952489460045
2003-10-17,0.24278808454108503
2003-10-20,0.24377980940431931
2003-10-21,0.24458702731625415
2003-10-22,0.24569406902405053
2003-10-23,0.2303108019594639
2003-10-24,0.21984003247322337
2003-10-27,0.21956327204627435
2003-10-28,0.2224000664225025
2003-10-29,0.2273817541075859
2003-10-30,0.22572119154589143
2003-10-31,0.23383949740306456
2003-11-03,0.23077206933771238
2003-11-04,0.24115058534830308
2003-11-05,0.2406201278633173
2003-11-06,0.23441608162587516
2003-11-07,0.23921326235965934
2003-11-10,0.25136765777650666
2003-11-11,0.24327241528824603
2003-11-12,0.24403350646235605
2003-11-13,0.2500530457484985
2003-11-14,0.2504681863889222
2003-11-17,0.2560033949279039
2003-11-18,0.2426035775897856
2003-11-19,0.2462475898779486
2003-11-20,0.23995129016485686
2003-11-21,0.23547699659584675
2003-11-24,0.23801396717621337
2003-11-25,0.25263614306668997
2003-11-26,0.2540891353081727
2003-11-27,0.2498454754282868
2003-11-28,0.24772364548834386
2003-12-01,0.24345692223954546
2003-12-02,0.259001632886519
2003-12-03,0.25182892515475513
2003-12-04,0.2548502264822827
2003-12-05,0.2516674815723682
2003-12-08,0.24908438425417678
2003-12-09,0.2474238216924823
2003-12-10,0.25199036873714226
2003-12-11,0.24179635967785076
2003-12-12,0.24085076155244153
2003-12-15,0.24461009068516665
2003-12-16,0.24470234416081627
2003-12-17,0.2412428388239527
2003-12-18,0.24613227303338647
2003-12-19,0.2560725850346412
2003-12-22,0.25953209037150476
2003-12-23,0.26223050453425834
2003-12-24,0.2661282138804579
2003-12-29,0.26700462189913
2003-12-30,0.2699567331199203
2003-12-31,0.2729319077096229
2004-01-02,0.27443102668893044
2004-01-05,0.28211112853676756
2004-01-06,0.2828260929730528
2004-01-07,0.2809579600911464
2004-01-08,0.273531555301346
2004-01-09,0.27842098951077976
2004-01-12,0.2719863095842136
2004-01-13,0.2681347269758389
2004-01-14,0.26594370692915864
2004-01-15,0.27085620450750475
2004-01-16,0.26963384595514645
2004-01-19,0.27696799726929705
2004-01-20,0.2839331346808492
2004-01-21,0.27959722132531345
2004-01-22,0.2823417622258918
2004-01-23,0.2744079633200181
2004-01-26,0.2707178242940303
2004-01-27,0.26718912885042945
2004-01-28,0.2675350793841158
2004-01-29,0.2724014502246373
2004-01-30,0.25934758342020536
2004-02-02,0.25455040268642115
2004-02-03,0.25240550937756573
2004-02-04,0.25452733931750887
2004-02-05,0.25634934546159027
2004-02-06,0.25309741044493844
2004-02-09,0.257318006955912
2004-02-10,0.26462909490115033
2004-02-11,0.2578254010719853
2004-02-12,0.2557727612387797
2004-02-13,0.25155216472780606
2004-02-16,0.2594629002647675
2004-02-17,0.25856342887718303
2004-02-18,0.27087926787641725
2004-02-19,0.26658948125870635
2004-02-20,0.2833565504580386
2004-02-23,0.28321817024456397
2004-02-24,0.2853630635534194
2004-02-25,0.27902063710250286
2004-02-26,0.2814884175761322
2004-02-27,0.2834257405647757
2004-03-01,0.2779597221325313
2004-03-02,0.2882921114052972
2004-03-03,0.2890070758415824
2004-03-04,0.28554757050471885
2004-03-05,0.29338911593494293
2004-03-08,0.2906215116654521
2004-03-09,0.2921667573825844
2004-03-10,0.2894452798509184
2004-03-11,0.2902063710250284
2004-03-12,0.2671199387436921
2004-03-15,0.2722400066422502
2004-03-16,0.2596704705849792
2004-03-17,0.263360609610967
2004-03-18,0.26979528953753334
2004-03-19,0.25621096524811565
2004-03-22,0.26077751229277557
2004-03-23,0.24142734577525213
2004-03-24,0.23789865033165125
2004-03-25,0.23579988376062058
2004-03-26,0.25060656660239683
2004-03-29,0.24689336420749652
2004-03-30,0.25824054171240896
2004-03-31,0.2596474072160669
2004-04-01,0.25339723424079996
2004-04-02,0.2591630764689059
2004-04-05,0.2718248660018267
2004-04-06,0.27530743470760255
2004-04-07,0.27348542856352115
2004-04-08,0.2725398304381117
2004-04-13,0.2773831379097207
2004-04-14,0.2834026771958634
2004-04-15,0.27639141304648646
2004-04-16,0.2810271501978837
2004-04-19,0.2883613015120345
2004-04-20,0.2904139413452401
2004-04-21,0.2956723894572728
2004-04-22,0.2889609491037574
2004-04-23,0.2963181637868207
2004-04-26,0.29589149146194077
2004-04-27,0.29632969547127697
2004-04-28,0.29721763517440514
2004-04-29,0.28540919029124423
2004-04-30,0.28425602184562304
2004-05-04,0.2773831379097207
2004-05-05,0.29064457503436436
2004-05-06,0.29578770630183493
2004-05-07,0.283494930671513
2004-05-10,0.27938965100510155
2004-05-11,0.2555882542874802
2004-05-12,0.26931095879037237
2004-05-13,0.2596704705849792
2004-05-14,0.26910338847016063
2004-05-17,0.2663357842006698
2004-05-18,0.25738719706264934
2004-05-19,0.2600164211186656
2004-05-20,0.2732547948743969
2004-05-21,0.2633144828731422
2004-05-24,0.2639371938337776
2004-05-25,0.263360609610967
2004-05-26,0.2608467023995129
2004-05-27,0.26552856628873495
2004-05-28,0.26905726173233585
2004-06-01,0.26377575025139066
2004-06-02,0.26193068073839676
2004-06-03,0.26195374410730926
2004-06-04,0.26485972859027457
2004-06-07,0.2692417686836351
2004-06-08,0.2778213419190569
2004-06-09,0.28086570661549676
2004-06-10,0.2773370111718959
2004-06-11,0.2765528566288736
2004-06-14,0.2760685258817126
2004-06-15,0.26435233447420126
2004-06-16,0.27021043017795704
2004-06-17,0.27770602507449477
2004-06-18,0.278213419190568
2004-06-21,0.281096340304621
2004-06-22,0.28026605902377366
2004-06-23,0.2724937037002869
2004-06-24,0.276691236842348
2004-06-25,0.2804966927128979
2004-06-28,0.2783979261418675
2004-06-29,0.2840715148943236
2004-06-30,0.2826185226528409
2004-07-01,0.27147891546814035
2004-07-02,0.26239194811664523
2004-07-05,0.2584019852947959
2004-07-06,0.2574563871693866
2004-07-07,0.2499377289039364
2004-07-08,0.24710093452770823
2004-07-09,0.2523363192708286
2004-07-12,0.25512698690923175
2004-07-13,0.24746994843030712
2004-07-14,0.2469394909453213
2004-07-15,0.2503759329132726
2004-07-16,0.24301871823020926
2004-07-19,0.2426727676965229
2004-07-20,0.23849829792337435
2004-07-21,0.24271889443434772
2004-07-22,0.25145991125215644
2004-07-23,0.2350849193243356
2004-07-26,0.23969759310682034
2004-07-27,0.23063368912423776
2004-07-28,0.23937470594204627
2004-07-29,0.24659354041163495
2004-07-30,0.2610081459818998
2004-08-02,0.2597165973228042
2004-08-03,0.2603162449145271
2004-08-04,0.2635451165622664
2004-08-05,0.25856342887718303
2004-08-06,0.25978578742954134
2004-08-09,0.24237294390066136
2004-08-10,0.23695305220624177
2004-08-11,0.24537118185927645
2004-08-12,0.2364456580901685
2004-08-13,0.240112733747244
2004-08-16,0.2339778776165392
2004-08-17,0.24520973827688952
2004-08-18,0.24717012463444554
2004-08-19,0.2463629067225107
2004-08-20,0.24806959602203021
2004-08-23,0.24959177837025004
2004-08-24,0.2579176545476351
2004-08-25,0.2584250486637084
2004-08-26,0.25937064678911786
2004-08-27,0.26912645183907297
2004-08-31,0.27747539138537053
2004-09-01,0.27037187376034394
2004-09-02,0.2802199322859489
2004-09-03,0.2840484515254113
2004-09-06,0.2914748563152117
2004-09-07,0.2944730942738268
2004-09-08,0.2948882349142505
2004-09-09,0.2932276723525558
2004-09-10,0.28852274509442144
2004-09-13,0.2901371809182911
2004-09-14,0.2932507357214683
2004-09-15,0.2902755611317657
2004-09-16,0.29092133546131344
2004-09-17,0.29278946834321984
2004-09-20,0.30074633061800604
2004-09-21,0.2980940431930773
2004-09-22,0.3047593568087677
2004-09-23,0.30104615441386756
2004-09-24,0.29551094587488586
2004-09-27,0.29777115602830345
2004-09-28,0.28926077289961893
2004-09-29,0.2952803121857616
2004-09-30,0.30007749291954583
2004-10-01,0.29608753009769645
2004-10-04,0.31656780169192883
2004-10-05,0.32168786959048684
2004-10-06,0.3275229019253301
2004-10-07,0.32733839497403067
2004-10-08,0.3255855789366864
2004-10-11,0.3256317056745112
2004-10-12,0.3225412142402465
2004-10-13,0.3138693875291751
2004-10-14,0.31084808620164767
2004-10-15,0.3096026642803767
2004-10-18,0.3080574185632443
2004-10-19,0.308956889950829
2004-10-20,0.31555301345978204
2004-10-21,0.3066044263217616
2004-10-22,0.30683506001088584
2004-10-25,0.30637379263263737
2004-10-26,0.29463453785621374
2004-10-27,0.29899351458066176
2004-10-28,0.3097641078627638
2004-10-29,0.31269315571464157
2004-11-01,0.30840336909693067
2004-11-02,0.31984280007749294
2004-11-03,0.3243170936465031
2004-11-04,0.33015212598134636
2004-11-05,0.3324123361347639
2004-11-08,0.33506462355969263
2004-11-09,0.3297139219720104
2004-11-10,0.3299676190300469
2004-11-11,0.33384226500733416
2004-11-12,0.34362113342620176
2004-11-15,0.3475419061413138
2004-11-16,0.34966373608125695
2004-11-17,0.3421220144468942
2004-11-18,0.3480031735195623
2004-11-19,0.3501711301973302
2004-11-22,0.3399079310313016
2004-11-23,0.3335193778425603
2004-11-24,0.33566427115141556
2004-11-25,0.3303596963015581
2004-11-26,0.3382012417317822
2004-11-29,0.3354567008312038
2004-11-30,0.337370960450935
2004-12-01,0.32662343053774545
2004-12-02,0.3341190254342832
2004-12-03,0.33769384761570886
2004-12-06,0.33693275644159887
2004-12-07,0.3311438508445806
2004-12-08,0.3325045896104135
2004-12-09,0.3267848741201324
2004-12-10,0.3232100519387067
2004-12-13,0.32450160059780253
2004-12-14,0.3343727224923199
2004-12-15,0.3311438508445806
2004-12-16,0.3323892727658514
2004-12-17,0.33400370858972106
2004-12-20,0.3251473749273504
2004-12-21,0.33305811046431183
2004-12-22,0.3334963144736478
2004-12-23,0.3437364502707639
2004-12-24,0.34611197726874354
2004-12-29,0.34851056763563576
2004-12-30,0.35351531868963165
2004-12-31,0.353584508796369
2005-01-04,0.35224683339944834
2005-01-05,0.3597885550338109
2005-01-06,0.35033257377971716
2005-01-07,0.3545531702906907
2005-01-10,0.3614260542265931
2005-01-11,0.35833556279232814
2005-01-12,0.3532616216315949
2005-01-13,0.3451663791433343
2005-01-14,0.349017961751709
2005-01-17,0.3537459523787559
2005-01-18,0.35971936492707357
2005-01-19,0.35446091681504094
2005-01-20,0.3531693681559453
2005-01-21,0.34913327859627113
2005-01-24,0.34970986281908173
2005-01-25,0.3518316927590247
2005-01-26,0.35891214701513874
2005-01-27,0.3598116184027234
2005-01-28,0.36126461064420595
2005-01-31,0.35651355664824674
2005-02-01,0.3610109135861694
2005-02-02,0.3734420694299657
2005-02-03,0.3757484063212081
2005-02-04,0.3739264001771267
2005-02-07,0.3815834386560514
2005-02-08,0.3904167089495097
2005-02-09,0.3940376578687602
2005-02-10,0.3928614260542265
2005-02-11,0.3950755094698193
2005-02-14,0.40526951852911053
2005-02-15,0.40471599767521244
2005-02-16,0.4086598337592368
2005-02-17,0.40734522173122867
2005-02-18,0.40831388322555046
2005-02-21,0.4082677564877256
2005-02-22,0.40909803776857295
2005-02-23,0.40266335784200663
2005-02-24,0.39242322204489055
2005-02-25,0.38864082954325313
2005-02-28,0.3966438185558641
2005-03-01,0.3878105482624058
2005-03-02,0.3951908263143814
2005-03-03,0.3934149469081248
2005-03-04,0.398488888068858
2005-03-07,0.40344751238502913
2005-03-08,0.4013487458139985
2005-03-09,0.3975894166812734
2005-03-10,0.39417603808223484
2005-03-11,0.38633449265201075
2005-03-14,0.390924103065583
2005-03-15,0.38930966724171334
2005-03-16,0.39512163620764407
2005-03-17,0.3806839672684669
2005-03-18,0.37710914508704124
2005-03-21,0.37738590551399026
2005-03-22,0.3797383691430575
2005-03-23,0.3806147771617296
2005-03-24,0.3744107309242875
2005-03-29,0.37720139856269086
2005-03-30,0.376394180650756
2005-03-31,0.3721735841397824
2005-04-01,0.3707205918982997
2005-04-04,0.37524101220513484
2005-04-05,0.37125104938328546
2005-04-06,0.38190632582082523
2005-04-07,0.3829441774218843
2005-04-08,0.3897709346199618
2005-04-11,0.39129311696818186
2005-04-12,0.38889452660128965
2005-04-13,0.38266741699493523
2005-04-14,0.3860346688561492
2005-04-15,0.3824829100436358
2005-04-18,0.370074817568752
2005-04-19,0.35519894462023865
2005-04-20,0.36177200476027943
2005-04-21,0.35402271280570496
2005-04-22,0.35346919195180687
2005-04-25,0.36031901251879667
2005-04-26,0.3639168980691347
2005-04-27,0.35944260450012455
2005-04-28,0.34650405454025474
2005-04-29,0.34668856149155414
2005-05-03,0.34934084891648287
2005-05-04,0.363063553419375
2005-05-05,0.36797605099772135
2005-05-06,0.37254259804238127
2005-05-09,0.3763711172818435
2005-05-10,0.37438766755537517
2005-05-11,0.3702593245200512
2005-05-12,0.3663385518049392
2005-05-13,0.3704438314713506
2005-05-16,0.3688985857542183
2005-05-17,0.3683681282692325
2005-05-18,0.37166619002370915
2005-05-19,0.3834054448001328
2005-05-20,0.38647287286548515
2005-05-23,0.3885716394365158
2005-05-24,0.39272304584075207
2005-05-25,0.3910394199101451
2005-05-26,0.3885024493297785
2005-05-27,0.3938992776552856
2005-05-31,0.39191582792881724
2005-06-01,0.3867726966613467
2005-06-02,0.3976124800501859
2005-06-03,0.3962286779154405
2005-06-06,0.39493712925634467
2005-06-07,0.39055508916298415
2005-06-08,0.40088747843575
2005-06-09,0.3959288541195789
2005-06-10,0.3971973394097622
2005-06-13,0.40208677361919604
2005-06-14,0.4066994474016808
2005-06-15,0.4058691661208336
2005-06-16,0.3995728664077419
2005-06-17,0.40545402548041
2005-06-20,0.4129726837458602
2005-06-21,0.4116811350867644
2005-06-22,0.4140105353469193
2005-06-23,0.4179774347998561
2005-06-24,0.42146000350563195
2005-06-27,0.41329557091063407
2005-06-28,0.40510807494672363
2005-06-29,0.4159247949666503
2005-06-30,0.4202376449532737
2005-07-01,0.42118324307868293
2005-07-04,0.43220753341882157
2005-07-05,0.4375812983754163
2005-07-06,0.43891897377233696
2005-07-07,0.44802900449274435
2005-07-08,0.43158482245818613
2005-07-11,0.4486286520844672
2005-07-12,0.4509811157135344
2005-07-13,0.44516914674760366
2005-07-14,0.4517883336254692
2005-07-15,0.45497107853538377
2005-07-18,0.4483057649196934
2005-07-19,0.44447724568023095
2005-07-20,0.4415481978283532
2005-07-21,0.4447078793693552
2005-07-22,0.44618393497975045
2005-07-25,0.45084273550006
2005-07-26,0.4575080491157504
2005-07-27,0.45416386062344893
2005-07-28,0.45587054992296844
2005-07-29,0.45741579564010076
2005-08-01,0.4601833999095916
2005-08-02,0.46214378626714764
2005-08-03,0.47060804265800715
2005-08-04,0.4717150843658035
2005-08-05,0.4678404383885163
2005-08-08,0.46765593143721684
2005-08-09,0.47448268863529436
2005-08-10,0.4789569822043045
2005-08-11,0.48213972711421904
2005-08-12,0.477780750389771
2005-08-15,0.4748286391689807
2005-08-16,0.47445962526638186
2005-08-17,0.4694087474745611
2005-08-18,0.4625819902764836
2005-08-19,0.4571851619509765
2005-08-22,0.4671716006900561
2005-08-23,0.46850927608697646
2005-08-24,0.4643117429449154
2005-08-25,0.45854590071680945
2005-08-26,0.4540485437788868
2005-08-30,0.447683053959058
2005-08-31,0.4540716071477993
2005-09-01,0.46355065177080534
2005-09-02,0.4708386763471314
2005-09-05,0.4704465990756202
2005-09-06,0.4729835696559868
2005-09-07,0.4779191306032454
2005-09-08,0.47946437632037775
2005-09-09,0.4736754707233595
2005-09-12,0.4779421939721579
2005-09-13,0.48158620626032095
2005-09-14,0.47302969639381165
2005-09-15,0.47519765307157935
2005-09-16,0.48352352924896447
2005-09-19,0.48915099126359574
2005-09-20,0.4941788056865042
2005-09-21,0.49111137762115176
2005-09-22,0.4803407843390499
2005-09-23,0.4840309233650377
2005-09-26,0.4904656032916041
2005-09-27,0.4995756340120115
2005-09-28,0.49823795861509085
2005-09-29,0.5091930588484922
2005-09-30,0.5053645396090297
2005-10-03,0.5052492227644676
2005-10-04,0.5107383045656245
2005-10-05,0.5091008053728423
2005-10-06,0.4937406016771682
2005-10-07,0.4809634952996853
2005-10-10,0.47863409503953064
2005-10-11,0.48144782604684633
2005-10-12,0.48287775491941654
2005-10-13,0.4739983578881334
2005-10-14,0.4562395638255671
2005-10-17,0.45849977397898467
2005-10-18,0.4611520614039134
2005-10-19,0.4559397400297055
2005-10-20,0.4337758425048664
2005-10-21,0.4329224978551068
2005-10-24,0.42784855669437355
2005-10-25,0.4429550633320111
2005-10-26,0.43707390425934306
2005-10-27,0.44761386385232066
2005-10-28,0.43723534784172996
2005-10-31,0.4442927387289315
2005-11-01,0.46825557902893994
2005-11-02,0.47448268863529436
2005-11-03,0.477780750389771
2005-11-04,0.49468619980257744
2005-11-07,0.4927719401828465
2005-11-08,0.5013515134182681
2005-11-09,0.5013745767871803
2005-11-10,0.49650820594665906
2005-11-11,0.492748876813934
2005-11-14,0.5023432382815023
2005-11-15,0.503473343358211
2005-11-16,0.4964620792088343
2005-11-17,0.4942479957932415
2005-11-18,0.5011670064669687
2005-11-21,0.5101386569739014
2005-11-22,0.5099080232847771
2005-11-23,0.514359253484875
2005-11-24,0.5177034419771764
2005-11-25,0.5129293246123048
2005-11-28,0.5158814358330951
2005-11-29,0.5051800326577303
2005-11-30,0.50831665082982
2005-12-01,0.49267968670719664
2005-12-02,0.5071865457531113
2005-12-05,0.5168731606963293
2005-12-06,0.5127909443988301
2005-12-07,0.5193409411699587
2005-12-08,0.5170346042787163
2005-12-09,0.517565061763702
2005-12-12,0.5144053802226998
2005-12-13,0.5107383045656245
2005-12-14,0.5120529165936326
2005-12-15,0.5152587248724596
2005-12-16,0.5093083756930543
2005-12-19,0.5176803786082641
2005-12-20,0.5195715748590829
2005-12-21,0.521439707740989
2005-12-22,0.5305497384613964
2005-12-23,0.5327638218769892
2005-12-28,0.5323948079743903
2005-12-29,0.5387141710563946
2005-12-30,0.5422889932378203
2006-01-03,0.5377916362998977
2006-01-04,0.5522523686079873
2006-01-05,0.5598863437179996
2006-01-06,0.5544895153924924
2006-01-09,0.5638532431709365
2006-01-10,0.5637840530641992
2006-01-11,0.5539359945385943
2006-01-12,0.5637840530641992
2006-01-13,0.5646143343450465
2006-01-16,0.5590560624371523
2006-01-17,0.56579056615958
2006-01-18,0.5562884581676615
2006-01-19,0.5481470889415758
2006-01-20,0.5549507827707408
2006-01-23,0.5501536020369566
2006-01-24,0.5475013146120279
2006-01-25,0.5412511416367612
2006-01-26,0.5575338800889322
2006-01-27,0.5617314132309935
2006-01-30,0.5765380960727696
2006-01-31,0.5749236602489
2006-02-01,0.5704263033109773
2006-02-02,0.5799514746718083
2006-02-03,0.5674280653523622
2006-02-06,0.5701956696218531
2006-02-07,0.5732169709493804
2006-02-08,0.5673127485078001
2006-02-09,0.5623079974538041
2006-02-10,0.5815889738645903
2006-02-13,0.5713027113296494
2006-02-14,0.578083341789902
2006-02-15,0.5778065813629529
2006-02-16,0.5776220744116535
2006-02-17,0.5862477743848998
2006-02-20,0.5902377372067492
2006-02-21,0.5941123831840365
2006-02-22,0.592890024631678
2006-02-23,0.5962803398618042
2006-02-24,0.587885273577682
2006-02-27,0.5935357989612259
2006-02-28,0.597087557773739
2006-03-01,0.5776220744116535
2006-03-02,0.5897534064595884
2006-03-03,0.5871933725103093
2006-03-06,0.5931206583208022
2006-03-07,0.6021384355655599
2006-03-08,0.5928208345249406
2006-03-09,0.582557635358912
2006-03-10,0.5924748839912543
2006-03-13,0.6044678358257146
2006-03-14,0.614823288467393
2006-03-15,0.6143158943513197
2006-03-16,0.6176600828436212
2006-03-17,0.6241408895080122
2006-03-20,0.6255708183805824
2006-03-21,0.6237949389743258
2006-03-22,0.6237026854986761
2006-03-23,0.6274389512624888
2006-03-24,0.6234259250717271
2006-03-27,0.6340812015092668
2006-03-28,0.6192975820364032
2006-03-29,0.6108794523833685
2006-03-30,0.6162993440777881
2006-03-31,0.6292148306687454
2006-04-03,0.617544765999059
2006-04-04,0.631313597239776
2006-04-05,0.6267931769329409
2006-04-06,0.635880144284436
2006-04-07,0.6362491581870346
2006-04-10,0.6317287378801997
2006-04-11,0.641161655765381
2006-04-12,0.629514654464607
2006-04-13,0.6258937055453564
2006-04-18,0.6324898290543095
2006-04-19,0.635880144284436
2006-04-20,0.6464201038774136
2006-04-21,0.6444827808887699
2006-04-24,0.6563142891408433
2006-04-25,0.6484727437106192
2006-04-26,0.6456820760722161
2006-04-27,0.649764292369715
2006-04-28,0.6395472199415113
2006-05-02,0.631036836812827
2006-05-03,0.644644224471157
2006-05-04,0.6280155354852994
2006-05-05,0.6342195817227413
2006-05-08,0.6468583078867496
2006-05-09,0.6411847191342934
2006-05-10,0.6500641161655766
2006-05-11,0.6449440482670183
2006-05-12,0.635395813537275
2006-05-15,0.6054364973200366
2006-05-16,0.5891076321300406
2006-05-17,0.5902377372067492
2006-05-18,0.5508685664732419
2006-05-19,0.5499690950856574
2006-05-22,0.5466940967000931
2006-05-23,0.5179340756663007
2006-05-24,0.5516065942784394
2006-05-25,0.5304805483546593
2006-05-26,0.5513759605893152
2006-05-30,0.5775067575670914
2006-05-31,0.5454486747788223
2006-06-01,0.5620081736579426
2006-06-02,0.5679815862062603
2006-06-05,0.5714180281742115
2006-06-06,0.5708414439514009
2006-06-07,0.5495539544452338
2006-06-08,0.5579720840982685
2006-06-09,0.5248992130778526
2006-06-12,0.5461867025840198
2006-06-13,0.5382759670470584
2006-06-14,0.5149127743387732
2006-06-15,0.511960663117983
2006-06-16,0.5379069531444598
2006-06-19,0.5328560753526388
2006-06-20,0.5394752622305046
2006-06-21,0.5468786036513925
